name,year,date,pitch,whip,inning,fati
마정길,2014,9-11,16,2.0,1.0,48.0
마정길,2014,10-7,15,2.0,0.2,15.0
마정길,2014,10-14,36,3.0,1.1,36.0
마정길,2014,10-28,20,2.0,1.0,20.0
마정길,2014,11-5,15,2.0,0.2,15.0
마정길,2015,3-28,13,2.0,0.2,13.0
마정길,2015,3-29,8,1.0,0.1,32.0
마정길,2015,4-1,20,2.0,1.0,40.0
마정길,2015,4-4,31,3.0,2.0,62.0
마정길,2015,4-7,16,2.0,0.2,32.0
마정길,2015,4-11,25,2.0,1.2,37.5
마정길,2015,4-16,16,3.0,1.0,16.0
마정길,2015,4-19,29,2.0,1.1,58.0
마정길,2015,4-21,15,1.0,1.0,45.0
마정길,2015,4-23,9,1.0,0.1,27.0
마정길,2015,4-26,28,2.0,2.0,56.0
마정길,2015,5-5,10,0.0,1.0,10.0
마정길,2015,5-6,14,1.0,1.0,56.0
마정길,2015,5-7,29,3.0,1.1,116.0
마정길,2015,5-19,11,2.0,0.0,11.0
마정길,2015,5-21,28,3.0,1.0,84.0
마정길,2015,5-23,25,3.0,2.0,75.0
마정길,2015,5-26,16,2.0,0.2,32.0
마정길,2015,6-3,17,0.0,2.0,17.0
마정길,2015,6-5,19,1.0,1.0,57.0
마정길,2015,6-7,29,3.0,2.0,87.0
마정길,2015,6-9,3,0.0,0.1,9.0
마정길,2015,6-12,4,0.0,0.1,8.0
마정길,2015,6-14,10,1.0,0.2,30.0
마정길,2015,6-16,19,1.0,1.1,57.0
마정길,2015,6-19,7,0.0,0.1,14.0
마정길,2015,6-26,15,0.0,1.1,15.0
마정길,2015,7-7,15,0.0,1.1,15.0
마정길,2015,7-9,28,1.0,1.2,84.0
마정길,2015,7-11,6,2.0,0.0,18.0
마정길,2015,7-26,20,1.0,1.0,20.0
마정길,2015,7-28,18,2.0,0.2,54.0
마정길,2015,7-30,17,1.0,1.2,51.0
마정길,2015,8-4,9,1.0,0.2,9.0
마정길,2015,9-28,33,4.0,2.0,33.0
마정길,2016,4-1,17,1.0,1.0,17.0
마정길,2016,4-2,15,1.0,1.0,60.0
마정길,2016,4-7,15,3.0,0.1,15.0
마정길,2016,4-10,13,0.0,1.0,26.0
마정길,2016,4-12,3,0.0,0.1,9.0
마정길,2016,4-13,13,1.0,1.0,52.0
마정길,2016,4-21,22,1.0,1.0,22.0
마정길,2016,4-23,27,2.0,1.0,81.0
마정길,2016,5-3,8,0.0,1.0,8.0
마정길,2016,5-6,21,1.0,1.0,42.0
마정길,2016,5-8,15,0.0,1.0,45.0
마정길,2016,5-13,31,4.0,1.0,31.0
마정길,2016,5-18,6,1.0,0.1,6.0
마정길,2016,5-25,20,2.0,1.0,20.0
마정길,2016,5-26,21,2.0,0.2,84.0
마정길,2016,5-31,22,1.0,1.2,22.0
마정길,2016,6-2,23,3.0,1.0,69.0
마정길,2016,6-7,17,1.0,1.0,17.0
마정길,2016,6-9,36,1.0,2.0,108.0
마정길,2016,6-12,15,1.0,1.0,30.0
마정길,2016,6-14,25,1.0,1.1,75.0
마정길,2016,6-17,24,4.0,1.0,48.0
마정길,2016,6-18,5,1.0,0.1,20.0
마정길,2016,6-19,25,3.0,1.0,100.0
마정길,2016,6-24,11,0.0,1.0,11.0
마정길,2016,6-25,8,1.0,0.1,32.0
마정길,2016,6-28,15,0.0,1.0,30.0
마정길,2016,6-30,45,4.0,2.0,135.0
마정길,2016,7-3,15,2.0,1.0,30.0
마정길,2016,7-8,19,1.0,1.1,19.0
마정길,2016,7-10,17,2.0,0.2,51.0
마정길,2016,7-12,5,0.0,0.2,15.0
마정길,2016,7-13,26,1.0,2.0,104.0
마정길,2016,7-14,12,1.0,1.0,48.0
마정길,2016,7-19,28,3.0,1.0,28.0
마정길,2016,7-21,7,0.0,0.2,21.0
마정길,2016,7-22,23,2.0,2.0,92.0
마정길,2016,7-24,20,3.0,1.2,60.0
마정길,2016,7-29,24,1.0,2.0,24.0
마정길,2016,8-3,7,2.0,0.2,7.0
마정길,2016,8-4,17,3.0,0.2,68.0
마정길,2016,8-6,12,1.0,1.0,36.0
마정길,2016,8-7,13,2.0,0.1,52.0
마정길,2016,8-9,17,2.0,0.2,51.0
마정길,2016,8-11,25,3.0,0.2,75.0
마정길,2016,8-16,17,1.0,1.0,17.0
마정길,2016,8-18,13,1.0,0.2,39.0
마정길,2016,8-24,25,2.0,1.2,25.0
마정길,2016,8-26,21,1.0,1.1,63.0
마정길,2016,9-1,12,0.0,1.0,12.0
마정길,2016,9-3,26,4.0,1.0,78.0
마정길,2016,9-4,6,2.0,0.1,24.0
마정길,2016,9-6,16,3.0,0.1,48.0
마정길,2016,9-9,17,3.0,1.0,34.0
마정길,2016,9-13,34,2.0,1.2,51.0
마정길,2016,9-15,20,2.0,0.2,60.0
마정길,2016,9-16,17,1.0,1.0,68.0
마정길,2016,9-20,28,2.0,2.0,42.0
마정길,2016,9-24,16,1.0,0.2,24.0
마정길,2016,10-5,21,0.0,2.0,21.0
마정길,2016,10-9,16,1.0,2.0,24.0
마정길,2016,10-13,17,1.0,0.2,25.5
임창용,2014,4-13,24,0.0,1.2,24.0
임창용,2014,4-18,20,1.0,1.1,20.0
임창용,2014,4-20,7,0.0,0.1,21.0
임창용,2014,4-23,3,0.0,0.2,6.0
임창용,2014,4-24,11,1.0,1.0,44.0
임창용,2014,4-27,19,1.0,1.1,38.0
임창용,2014,5-4,9,0.0,1.0,9.0
임창용,2014,5-5,14,1.0,1.0,56.0
임창용,2014,5-7,15,0.0,1.0,45.0
임창용,2014,5-15,28,3.0,1.0,28.0
임창용,2014,5-16,14,0.0,1.1,56.0
임창용,2014,5-21,13,0.0,1.1,13.0
임창용,2014,5-22,27,3.0,1.0,108.0
임창용,2014,5-24,13,0.0,1.0,39.0
임창용,2014,5-27,17,3.0,0.0,34.0
임창용,2014,5-28,19,2.0,1.0,76.0
임창용,2014,5-29,24,4.0,1.0,96.0
임창용,2014,6-3,8,0.0,1.0,8.0
임창용,2014,6-5,21,4.0,0.2,63.0
임창용,2014,6-14,17,2.0,1.0,17.0
임창용,2014,6-15,13,1.0,1.0,52.0
임창용,2014,6-18,20,2.0,1.1,40.0
임창용,2014,6-22,13,2.0,1.0,19.5
임창용,2014,6-29,22,2.0,1.0,22.0
임창용,2014,7-6,15,2.0,1.0,15.0
임창용,2014,7-8,1,0.0,0.2,3.0
임창용,2014,7-9,14,2.0,0.2,56.0
임창용,2014,7-10,14,4.0,0.1,56.0
임창용,2014,7-22,11,0.0,1.0,11.0
임창용,2014,7-23,8,0.0,1.0,32.0
임창용,2014,7-26,5,0.0,0.1,10.0
임창용,2014,7-27,18,1.0,1.0,72.0
임창용,2014,7-30,16,2.0,1.0,32.0
임창용,2014,8-1,31,2.0,1.1,93.0
임창용,2014,8-6,24,2.0,1.1,24.0
임창용,2014,8-9,22,2.0,1.0,44.0
임창용,2014,8-11,19,1.0,1.0,57.0
임창용,2014,8-21,2,0.0,0.1,2.0
임창용,2014,8-23,14,2.0,1.0,42.0
임창용,2014,8-26,18,1.0,1.0,36.0
임창용,2014,8-31,9,3.0,0.1,9.0
임창용,2014,9-2,33,7.0,0.2,99.0
임창용,2014,9-10,8,0.0,1.0,8.0
임창용,2014,10-1,25,1.0,1.1,25.0
임창용,2014,10-6,27,4.0,0.2,27.0
임창용,2014,10-8,21,2.0,1.0,63.0
임창용,2014,10-15,5,1.0,0.1,5.0
임창용,2014,11-5,10,1.0,1.0,10.0
임창용,2014,11-7,11,0.0,1.0,33.0
임창용,2014,11-11,17,0.0,1.0,25.5
임창용,2015,3-29,16,1.0,1.0,16.0
임창용,2015,3-31,12,0.0,1.0,36.0
임창용,2015,4-3,10,0.0,1.0,20.0
임창용,2015,4-5,20,3.0,0.2,60.0
임창용,2015,4-7,12,1.0,1.0,36.0
임창용,2015,4-8,21,1.0,1.1,84.0
임창용,2015,4-11,13,0.0,1.0,26.0
임창용,2015,4-18,12,1.0,1.0,12.0
임창용,2015,4-26,15,0.0,1.0,15.0
임창용,2015,4-28,20,4.0,0.2,60.0
임창용,2015,4-30,15,1.0,1.0,45.0
임창용,2015,5-2,14,2.0,1.0,42.0
임창용,2015,5-6,9,0.0,1.0,13.5
임창용,2015,5-9,12,1.0,1.0,24.0
임창용,2015,5-13,12,0.0,1.0,18.0
임창용,2015,5-16,9,0.0,1.0,18.0
임창용,2015,5-24,13,1.0,1.0,13.0
임창용,2015,5-26,11,0.0,0.2,33.0
임창용,2015,5-29,10,0.0,1.0,20.0
임창용,2015,5-30,28,3.0,1.0,112.0
임창용,2015,6-4,19,2.0,1.1,19.0
임창용,2015,6-11,12,1.0,0.2,12.0
임창용,2015,6-17,14,2.0,1.0,14.0
임창용,2015,6-21,16,1.0,1.0,24.0
임창용,2015,7-1,29,3.0,2.0,29.0
임창용,2015,7-3,12,0.0,1.0,36.0
임창용,2015,7-9,38,2.0,2.0,38.0
임창용,2015,7-15,21,2.0,1.0,21.0
임창용,2015,7-16,10,0.0,1.0,40.0
임창용,2015,7-25,18,2.0,1.0,18.0
임창용,2015,7-28,21,1.0,1.0,42.0
임창용,2015,7-30,15,1.0,1.0,45.0
임창용,2015,8-1,1,0.0,0.1,3.0
임창용,2015,8-9,5,0.0,0.1,5.0
임창용,2015,8-12,11,0.0,1.0,22.0
임창용,2015,8-13,9,0.0,1.0,36.0
임창용,2015,8-15,14,1.0,1.0,42.0
임창용,2015,8-16,19,2.0,1.0,76.0
임창용,2015,8-19,15,2.0,1.0,30.0
임창용,2015,8-26,37,4.0,2.0,37.0
임창용,2015,8-27,25,4.0,1.0,100.0
임창용,2015,9-1,25,3.0,1.0,25.0
임창용,2015,9-3,13,0.0,1.0,39.0
임창용,2015,9-6,14,0.0,1.0,28.0
임창용,2015,9-8,17,0.0,1.0,51.0
임창용,2015,9-9,21,1.0,1.0,84.0
임창용,2015,9-11,13,0.0,1.0,39.0
임창용,2015,9-13,15,0.0,1.0,45.0
임창용,2015,9-18,18,1.0,1.0,18.0
임창용,2015,9-20,8,1.0,0.1,24.0
임창용,2015,9-22,14,0.0,1.0,42.0
임창용,2015,9-24,16,0.0,1.0,48.0
임창용,2015,10-2,29,3.0,1.0,29.0
임창용,2015,10-3,4,0.0,0.1,16.0
임창용,2015,10-5,6,0.0,0.1,18.0
임창용,2016,7-1,7,0.0,0.1,7.0
임창용,2016,7-3,40,5.0,2.0,120.0
임창용,2016,7-7,14,1.0,1.0,21.0
임창용,2016,7-9,30,3.0,1.2,90.0
임창용,2016,7-12,25,3.0,1.1,50.0
임창용,2016,7-13,12,1.0,1.0,48.0
임창용,2016,7-20,2,1.0,0.0,2.0
임창용,2016,7-24,17,2.0,1.0,25.5
임창용,2016,7-28,8,1.0,1.0,12.0
임창용,2016,7-29,41,4.0,1.1,164.0
임창용,2016,8-4,15,2.0,1.0,15.0
임창용,2016,8-11,27,3.0,2.0,27.0
임창용,2016,8-12,1,0.0,0.2,4.0
임창용,2016,8-13,21,1.0,1.1,84.0
임창용,2016,8-14,10,1.0,1.0,40.0
임창용,2016,8-18,40,5.0,1.2,60.0
임창용,2016,8-19,18,3.0,0.1,72.0
임창용,2016,8-21,14,0.0,1.2,42.0
임창용,2016,8-24,20,1.0,1.0,40.0
임창용,2016,8-25,16,0.0,1.0,64.0
임창용,2016,8-27,24,1.0,1.1,72.0
임창용,2016,8-28,6,2.0,0.1,24.0
임창용,2016,9-3,9,0.0,1.0,9.0
임창용,2016,9-4,26,0.0,1.1,104.0
임창용,2016,9-8,38,5.0,1.1,57.0
임창용,2016,9-10,8,2.0,0.0,24.0
임창용,2016,9-11,15,1.0,0.2,60.0
임창용,2016,9-13,22,2.0,1.0,66.0
임창용,2016,9-18,11,1.0,1.0,11.0
임창용,2016,9-19,12,1.0,0.2,48.0
임창용,2016,9-20,2,0.0,0.2,8.0
임창용,2016,9-27,21,1.0,1.0,21.0
임창용,2016,10-3,34,2.0,1.2,34.0
임창용,2016,10-5,8,0.0,0.2,24.0
임창용,2016,10-10,5,0.0,1.0,5.0
임창용,2016,10-11,23,2.0,1.0,92.0
홍성용,2014,4-12,17,1.0,1.0,17.0
홍성용,2014,4-13,10,0.0,0.2,40.0
홍성용,2014,4-15,5,1.0,0.2,15.0
홍성용,2014,4-16,14,1.0,1.0,56.0
홍성용,2014,4-19,15,0.0,1.0,30.0
홍성용,2014,4-20,19,1.0,0.2,76.0
홍성용,2014,4-22,3,0.0,0.1,9.0
홍성용,2014,4-23,2,0.0,0.1,8.0
홍성용,2014,4-26,11,2.0,1.0,22.0
홍성용,2014,4-27,9,0.0,0.2,36.0
홍성용,2014,4-29,13,2.0,0.1,39.0
홍성용,2014,4-30,5,1.0,0.1,20.0
홍성용,2014,5-3,5,1.0,0.0,10.0
홍성용,2014,5-4,1,0.0,0.1,4.0
홍성용,2014,5-6,10,2.0,0.0,30.0
홍성용,2014,5-15,12,1.0,0.2,12.0
홍성용,2014,5-16,13,0.0,1.0,52.0
홍성용,2014,5-20,10,0.0,1.0,20.0
홍성용,2014,5-27,25,2.0,0.2,25.0
홍성용,2014,5-29,16,4.0,0.0,48.0
홍성용,2014,9-13,20,1.0,0.2,20.0
홍성용,2015,4-24,10,1.0,1.0,10.0
홍성용,2015,4-25,12,1.0,0.2,48.0
홍성용,2015,4-28,4,1.0,0.2,8.0
홍성용,2015,6-23,18,0.0,1.1,18.0
홍성용,2015,6-24,11,2.0,0.2,44.0
홍성용,2015,6-26,20,1.0,1.0,60.0
홍성용,2015,6-27,21,1.0,0.2,84.0
홍성용,2015,7-3,15,1.0,1.0,15.0
홍성용,2015,7-4,9,1.0,0.2,36.0
홍성용,2015,7-10,23,2.0,1.1,23.0
홍성용,2015,7-11,8,1.0,1.0,32.0
홍성용,2015,7-16,6,1.0,0.1,6.0
홍성용,2015,7-21,12,2.0,1.0,12.0
홍성용,2015,7-26,14,0.0,1.0,14.0
홍성용,2015,7-28,16,2.0,0.2,48.0
홍성용,2015,7-29,10,2.0,0.0,40.0
홍성용,2015,7-30,9,2.0,0.1,36.0
홍성용,2015,8-2,40,2.0,2.1,80.0
홍성용,2015,8-6,22,1.0,1.1,33.0
홍성용,2015,8-7,32,2.0,1.2,128.0
홍성용,2015,8-9,22,1.0,1.1,66.0
홍성용,2015,8-13,11,2.0,0.1,16.5
홍성용,2015,8-14,27,1.0,1.2,108.0
홍성용,2015,8-16,19,1.0,1.0,57.0
홍성용,2015,8-20,16,2.0,0.1,24.0
홍성용,2015,8-23,35,2.0,1.2,70.0
홍성용,2015,8-27,10,0.0,1.1,15.0
홍성용,2015,8-30,10,0.0,0.2,20.0
홍성용,2015,9-1,11,0.0,1.0,33.0
홍성용,2015,9-3,8,1.0,0.2,24.0
홍성용,2015,9-8,25,0.0,1.1,25.0
홍성용,2015,9-9,15,1.0,1.0,60.0
홍성용,2015,9-10,12,0.0,0.2,48.0
홍성용,2015,9-12,22,1.0,0.2,66.0
홍성용,2015,9-13,14,4.0,0.1,56.0
홍성용,2015,9-17,22,3.0,0.2,33.0
홍성용,2015,9-21,19,0.0,2.0,28.5
홍성용,2015,9-24,30,3.0,2.1,60.0
홍성용,2015,9-25,32,1.0,1.0,128.0
홍성용,2015,9-28,7,0.0,0.1,14.0
홍성용,2015,10-2,17,2.0,0.2,25.5
홍성용,2015,10-4,3,1.0,0.0,9.0
홍성용,2016,4-1,7,0.0,0.2,7.0
홍성용,2016,4-3,20,2.0,1.0,60.0
홍성용,2016,4-7,18,0.0,1.0,27.0
홍성용,2016,4-9,21,3.0,1.0,63.0
홍성용,2016,4-13,18,3.0,1.0,27.0
홍성용,2016,4-14,31,1.0,1.2,124.0
홍성용,2016,4-17,4,1.0,0.1,8.0
홍성용,2016,4-19,13,1.0,0.2,39.0
홍성용,2016,4-21,22,2.0,2.0,66.0
홍성용,2016,4-23,23,3.0,0.1,69.0
홍성용,2016,4-24,6,2.0,0.0,24.0
홍성용,2016,4-26,8,1.0,0.1,24.0
홍성용,2016,4-29,10,1.0,0.2,20.0
홍성용,2016,4-30,15,0.0,1.1,60.0
홍성용,2016,5-4,9,1.0,0.2,13.5
홍성용,2016,5-6,4,0.0,0.1,12.0
홍성용,2016,5-8,6,0.0,1.0,18.0
홍성용,2016,5-12,5,0.0,0.1,7.5
홍성용,2016,5-13,1,0.0,0.1,4.0
홍성용,2016,5-14,8,0.0,0.2,32.0
홍성용,2016,5-15,5,1.0,0.2,20.0
홍성용,2016,5-17,13,2.0,0.1,39.0
홍성용,2016,5-19,15,0.0,0.2,45.0
홍성용,2016,5-21,15,2.0,0.0,45.0
홍성용,2016,5-24,8,2.0,0.0,16.0
홍성용,2016,5-28,6,0.0,0.2,9.0
홍성용,2016,6-2,13,2.0,0.2,13.0
홍성용,2016,6-3,19,2.0,1.1,76.0
홍성용,2016,6-9,20,1.0,0.2,20.0
홍성용,2016,6-10,15,2.0,0.2,60.0
홍성용,2016,6-14,14,1.0,0.2,21.0
홍성용,2016,6-16,6,1.0,0.1,18.0
홍성용,2016,6-19,14,3.0,0.0,28.0
홍성용,2016,6-23,7,0.0,0.1,10.5
홍성용,2016,6-25,17,2.0,1.0,51.0
홍성용,2016,6-28,11,0.0,1.0,22.0
홍성용,2016,6-30,7,1.0,0.0,21.0
홍성용,2016,7-7,11,2.0,1.0,11.0
홍성용,2016,7-8,15,2.0,0.2,60.0
홍성용,2016,7-9,3,0.0,0.2,12.0
홍성용,2016,7-12,7,1.0,0.1,14.0
홍성용,2016,7-13,12,1.0,1.0,48.0
홍성용,2016,7-14,7,1.0,0.1,28.0
홍성용,2016,7-20,4,0.0,0.1,4.0
홍성용,2016,7-28,26,2.0,1.0,26.0
홍성용,2016,7-31,15,2.0,0.1,30.0
홍성용,2016,8-4,21,3.0,1.0,31.5
홍성용,2016,8-19,12,0.0,1.1,12.0
홍성용,2016,8-21,22,2.0,1.1,66.0
홍성용,2016,8-23,9,0.0,0.2,27.0
홍성용,2016,8-27,12,1.0,1.0,18.0
홍성용,2016,8-28,25,3.0,0.1,100.0
홍성용,2016,8-30,2,0.0,0.1,6.0
홍성용,2016,9-3,25,1.0,1.1,37.5
홍성용,2016,9-4,16,3.0,0.2,64.0
홍성용,2016,9-7,23,2.0,1.1,46.0
홍성용,2016,9-8,2,1.0,0.0,8.0
홍성용,2016,9-14,26,1.0,1.2,26.0
홍성용,2016,9-16,5,2.0,0.1,15.0
홍성용,2016,9-20,20,1.0,1.0,30.0
홍성용,2016,9-22,11,1.0,0.2,33.0
홍성용,2016,9-27,6,1.0,0.1,6.0
홍성용,2016,9-29,11,1.0,0.1,33.0
홍성용,2016,9-30,23,1.0,1.0,92.0
홍성용,2016,10-3,13,2.0,0.1,26.0
홍성용,2016,10-7,16,2.0,1.0,24.0
홍성용,2016,10-9,13,3.0,0.1,39.0
김성배,2014,3-31,19,2.0,1.0,19.0
김성배,2014,4-4,8,1.0,0.1,12.0
김성배,2014,4-5,10,2.0,0.1,40.0
김성배,2014,4-8,24,0.0,1.0,48.0
김성배,2014,4-10,25,3.0,1.0,75.0
김성배,2014,4-13,22,1.0,1.0,44.0
김성배,2014,4-15,19,2.0,1.1,57.0
김성배,2014,4-18,7,2.0,0.1,14.0
김성배,2014,4-19,10,2.0,0.0,40.0
김성배,2014,4-22,36,2.0,1.0,72.0
김성배,2014,4-25,18,2.0,2.0,36.0
김성배,2014,4-27,20,1.0,1.1,60.0
김성배,2014,4-30,13,0.0,1.1,26.0
김성배,2014,5-3,37,3.0,1.1,74.0
김성배,2014,5-7,24,2.0,1.2,36.0
김성배,2014,5-9,15,1.0,0.2,45.0
김성배,2014,5-15,26,4.0,0.2,26.0
김성배,2014,5-16,19,2.0,1.0,76.0
김성배,2014,5-18,22,0.0,2.0,66.0
김성배,2014,5-21,28,2.0,1.0,56.0
김성배,2014,5-23,4,0.0,0.1,12.0
김성배,2014,5-25,21,1.0,1.0,63.0
김성배,2014,6-1,23,4.0,1.0,23.0
김성배,2014,6-7,13,1.0,0.2,13.0
김성배,2014,6-13,2,0.0,0.1,2.0
김성배,2014,6-17,8,2.0,0.1,12.0
김성배,2014,6-19,20,3.0,0.2,60.0
김성배,2014,6-24,19,1.0,1.2,19.0
김성배,2014,6-25,20,2.0,1.0,80.0
김성배,2014,6-27,19,3.0,0.1,57.0
김성배,2014,7-2,21,1.0,1.2,21.0
김성배,2014,7-3,21,1.0,1.2,84.0
김성배,2014,7-7,20,3.0,0.1,30.0
김성배,2014,7-9,9,2.0,0.0,27.0
김성배,2014,7-12,30,3.0,1.2,60.0
김성배,2014,7-16,19,0.0,1.1,28.5
김성배,2014,7-22,15,0.0,1.0,15.0
김성배,2014,7-23,13,2.0,0.1,52.0
김성배,2014,7-26,17,2.0,0.1,34.0
김성배,2014,7-27,24,1.0,1.1,96.0
김성배,2014,7-28,1,1.0,0.0,4.0
김성배,2014,8-5,14,1.0,1.0,14.0
김성배,2014,8-23,6,1.0,0.1,6.0
김성배,2014,8-26,14,2.0,1.0,28.0
김성배,2014,8-28,9,1.0,0.2,27.0
김성배,2014,9-5,2,1.0,0.0,2.0
김성배,2015,3-28,6,0.0,0.2,6.0
김성배,2015,3-29,20,3.0,0.1,80.0
김성배,2015,3-31,4,0.0,0.1,12.0
김성배,2015,4-5,9,0.0,0.2,9.0
김성배,2015,4-7,11,1.0,0.2,33.0
김성배,2015,4-9,13,1.0,0.2,39.0
김성배,2015,4-10,15,1.0,1.0,60.0
김성배,2015,4-14,24,2.0,1.0,36.0
김성배,2015,4-16,24,2.0,0.2,72.0
김성배,2015,4-22,10,0.0,0.2,10.0
김성배,2015,4-23,29,1.0,1.2,116.0
김성배,2015,4-25,11,1.0,0.1,33.0
김성배,2015,5-3,15,2.0,0.2,15.0
김성배,2015,5-6,18,1.0,1.0,36.0
김성배,2015,5-10,15,3.0,1.0,22.5
김성배,2015,5-12,18,1.0,1.0,54.0
김성배,2015,5-13,12,1.0,1.0,48.0
김성배,2015,5-15,41,4.0,1.1,123.0
김성배,2015,5-20,26,3.0,1.2,26.0
김성배,2015,5-24,15,2.0,0.1,22.5
김성배,2015,5-31,19,2.0,0.2,19.0
김성배,2015,6-3,7,1.0,1.0,14.0
김성배,2015,6-11,25,0.0,2.0,25.0
김성배,2015,6-13,7,1.0,0.1,21.0
김성배,2015,6-18,9,2.0,0.1,9.0
김성배,2015,6-26,6,1.0,0.2,6.0
김성배,2015,6-27,32,5.0,0.1,128.0
김성배,2015,7-3,8,0.0,0.2,8.0
김성배,2015,7-4,17,0.0,1.0,68.0
김성배,2015,7-5,13,4.0,0.0,52.0
김성배,2015,7-7,15,1.0,0.2,45.0
김성배,2015,7-8,18,0.0,1.1,72.0
김성배,2015,7-14,17,0.0,1.0,17.0
김성배,2015,7-15,8,3.0,0.0,32.0
김성배,2015,7-24,25,4.0,0.2,25.0
김성배,2015,7-25,11,0.0,1.0,44.0
김성배,2015,7-30,22,2.0,0.2,22.0
김성배,2015,8-2,39,3.0,2.2,78.0
김성배,2015,8-6,25,1.0,1.2,37.5
김성배,2015,8-9,8,0.0,0.1,16.0
김성배,2015,8-14,20,0.0,1.2,20.0
김성배,2015,8-17,50,8.0,2.0,100.0
김성배,2015,9-12,12,0.0,1.0,12.0
김성배,2015,9-17,8,0.0,1.1,8.0
김성배,2015,9-20,15,3.0,0.0,30.0
김성배,2016,4-3,29,3.0,1.1,29.0
김성배,2016,4-5,6,0.0,0.1,18.0
김성배,2016,4-8,15,1.0,1.0,30.0
김성배,2016,4-9,12,2.0,0.1,48.0
김성배,2016,4-12,18,2.0,0.1,36.0
김성배,2016,4-15,25,2.0,1.0,50.0
김성배,2016,4-21,15,2.0,0.2,15.0
김성배,2016,4-23,47,6.0,2.0,141.0
김성배,2016,4-28,9,1.0,1.0,9.0
김성배,2016,4-30,27,3.0,1.0,81.0
김성배,2016,5-5,86,13.0,2.1,86.0
김성배,2016,6-15,21,1.0,1.0,21.0
김성배,2016,6-17,24,2.0,1.0,72.0
김성배,2016,6-21,22,4.0,1.2,33.0
김성배,2016,6-25,13,2.0,0.1,19.5
김성배,2016,7-27,15,2.0,1.0,15.0
김성배,2016,7-29,34,2.0,2.0,102.0
김성배,2016,7-30,15,2.0,1.0,60.0
김성배,2016,8-3,13,2.0,1.1,19.5
김성배,2016,8-4,11,1.0,0.2,44.0
김성배,2016,8-5,21,1.0,1.2,84.0
김성배,2016,8-7,10,2.0,0.1,30.0
김성배,2016,8-11,17,1.0,0.2,25.5
김성배,2016,8-12,14,0.0,0.2,56.0
김성배,2016,8-16,18,0.0,1.2,27.0
김성배,2016,8-17,8,0.0,1.0,32.0
김성배,2016,8-19,22,3.0,1.2,66.0
김성배,2016,8-28,13,1.0,1.0,13.0
김성배,2016,8-30,11,2.0,0.1,33.0
김성배,2016,9-2,16,2.0,0.1,32.0
김성배,2016,9-6,14,1.0,1.0,21.0
김성배,2016,9-7,12,1.0,1.0,48.0
김성배,2016,9-11,11,2.0,0.1,16.5
김성배,2016,9-14,13,2.0,1.1,26.0
김성배,2016,9-16,7,0.0,0.2,21.0
김성배,2016,9-17,25,3.0,0.2,100.0
김성배,2016,9-27,5,1.0,0.0,5.0
김성배,2016,9-28,9,0.0,0.2,36.0
김성배,2016,10-3,11,3.0,1.0,11.0
유원상,2014,3-29,21,2.0,1.2,21.0
유원상,2014,4-2,17,0.0,1.1,25.5
유원상,2014,4-3,11,2.0,1.0,44.0
유원상,2014,4-8,19,2.0,0.1,19.0
유원상,2014,4-10,14,2.0,0.1,42.0
유원상,2014,4-23,14,1.0,1.0,14.0
유원상,2014,4-24,6,0.0,1.0,24.0
유원상,2014,4-25,24,1.0,1.1,96.0
유원상,2014,4-30,17,1.0,1.0,17.0
유원상,2014,5-3,15,3.0,0.1,30.0
유원상,2014,5-6,12,0.0,1.1,24.0
유원상,2014,5-7,28,3.0,2.0,112.0
유원상,2014,5-9,15,3.0,1.0,45.0
유원상,2014,5-10,17,1.0,0.2,68.0
유원상,2014,5-14,8,0.0,1.0,12.0
유원상,2014,5-15,23,3.0,1.1,92.0
유원상,2014,5-20,34,4.0,1.2,34.0
유원상,2014,5-23,18,1.0,1.0,36.0
유원상,2014,5-25,45,4.0,1.2,135.0
유원상,2014,5-27,18,2.0,1.1,54.0
유원상,2014,5-28,9,0.0,1.0,36.0
유원상,2014,5-31,26,3.0,1.1,52.0
유원상,2014,6-1,16,3.0,1.1,64.0
유원상,2014,6-7,11,0.0,1.0,11.0
유원상,2014,6-10,17,1.0,1.0,34.0
유원상,2014,6-13,11,0.0,1.0,22.0
유원상,2014,6-17,20,1.0,0.2,30.0
유원상,2014,6-18,7,1.0,0.2,28.0
유원상,2014,6-21,22,3.0,0.2,44.0
유원상,2014,6-25,9,1.0,1.0,13.5
유원상,2014,6-27,22,2.0,1.2,66.0
유원상,2014,6-29,12,0.0,1.1,36.0
유원상,2014,7-1,21,0.0,1.2,63.0
유원상,2014,7-3,13,2.0,0.2,39.0
유원상,2014,7-5,20,0.0,1.2,60.0
유원상,2014,7-8,13,2.0,0.1,26.0
유원상,2014,7-15,8,1.0,0.1,8.0
유원상,2014,7-16,37,2.0,2.0,148.0
유원상,2014,7-22,8,0.0,1.0,8.0
유원상,2014,7-24,16,2.0,0.2,48.0
유원상,2014,7-26,29,3.0,1.2,87.0
유원상,2014,7-27,6,0.0,0.2,24.0
유원상,2014,7-29,22,1.0,1.1,66.0
유원상,2014,7-30,17,1.0,1.0,68.0
유원상,2014,7-31,10,0.0,1.0,40.0
유원상,2014,8-4,28,1.0,3.0,42.0
유원상,2014,8-8,11,2.0,0.1,16.5
유원상,2014,8-13,19,4.0,0.2,19.0
유원상,2014,8-15,3,1.0,0.1,9.0
유원상,2014,8-19,21,1.0,1.1,31.5
유원상,2014,8-23,5,1.0,0.0,7.5
